seed=1
rau theta phi
1 1.774546 5.583680
1 2.461224 5.546291
1 2.442520 5.455312
1 2.398648 3.183990
1 1.584292 5.707196
1 2.526391 1.746140
1 1.110530 4.893898
1 2.162500 4.841931
1 2.142701 4.797598
1 2.126008 1.107684
1 0.866611 6.054525
1 2.757704 2.215867
1 1.271689 1.630966
1 1.069175 4.388087
1 1.978793 4.833045
1 2.139341 6.253215
1 3.003354 5.233284
1 2.299370 3.784619
1 1.776935 3.400903
1 1.653431 0.842457
1 0.749782 3.158373
1 1.576138 2.430131
1 1.342349 2.507075
1 1.367424 1.361664
1 0.968460 2.127165
1 1.242002 6.217383
1 2.936562 6.194263
1 2.903100 0.879445
1 0.766902 2.782448
1 1.456227 5.146913
1 2.263101 3.556694
1 1.703315 5.408745
1 2.376989 5.933981
1 2.665614 5.706447
1 2.525978 1.712324
1 1.098480 2.043800
1 1.213825 6.261131
1 3.023031 0.035551
1 0.150583 0.603075
1 0.629987 1.102435
1 0.864417 5.796081
1 2.577268 0.236966
1 0.390887 5.423222
1 2.383669 4.207878
1 1.917085 4.548439
1 2.035114 4.387062
1 1.978438 0.174955
1 0.335305 6.227275
1 2.952650 2.799079
1 1.461554 1.905889
1 1.166538 0.599967
1 0.628306 5.415903
1 2.380286 0.570890
1 0.612384 0.531937
1 0.590470 5.581656
1 2.460200 2.932165
1 1.504084 1.877807
1 1.156795 6.145271
1 2.844190 0.578896
1 0.616803 3.126949
1 1.566135 2.067231
1 1.221773 4.228815
1 1.924179 4.580479
1 2.046554 2.524257
1 1.373005 1.115901
1 0.870038 5.931259
1 2.663726 3.928747
1 1.824054 0.463554
1 0.550150 6.093704
1 2.792508 0.966208
1 0.805922 3.310674
1 1.624643 4.892561
1 2.161988 1.233135
1 0.917911 3.361202
1 1.640757 5.883636
1 2.631746 1.494187
1 1.018803 5.189718
1 2.280935 0.417618
1 0.521510 0.583383
1 0.619268 3.147601
1 1.572709 3.591530
1 1.714510 0.279455
1 0.424981 3.261203
1 1.608879 2.816328
1 1.467075 2.788190
1 1.458066 1.117075
1 0.870527 0.526601
1 0.587412 3.850435
1 1.798388 3.738255
1 1.761881 3.286224
1 1.616850 2.374529
1 1.324139 4.197653
1 1.913627 2.343825
1 1.314047 3.378446
1 1.646261 0.399155
1 0.509589 4.435098
1 1.995154 3.259497
1 1.608335 5.549293
1 2.444006 5.647616
1 2.494255 5.686347
1 2.514983 3.185648
1 1.584820 2.159360
1 1.252810 0.691953
1 0.676538 5.754592
1 2.553037 0.352365
1 0.478169 3.435728
1 1.664560 1.812390
1 1.133934 6.248121
1 2.992047 1.302381
1 0.945374 4.775844
1 2.117880 6.201425
1 2.912951 1.882153
1 1.158306 3.787352
1 1.777824 5.352779
1 2.351589 1.505920
1 1.023183 1.333039
1 0.957360 4.827043
1 2.137075 5.901898
1 2.643787 0.549531
1 0.600455 5.967630
1 2.689547 5.754629
1 2.553058 0.974029
1 0.809367 2.811919
1 1.465664 4.089939
1 1.877448 1.566946
1 1.045782 2.831804
1 1.472027 5.291276
1 2.324392 4.555471
1 2.037619 3.187489
1 1.585406 1.683506
1 1.088152 1.504896
1 1.022802 2.971559
1 1.516646 4.234461
1 1.926095 5.228573
1 2.297362 6.282792
1 3.125780 5.965575
1 2.688052 2.636563
1 1.409340 3.684404
1 1.744450 2.987602
1 1.521760 3.695692
1 1.748099 4.212881
1 1.918778 0.672780
1 0.666731 3.966734
1 1.836565 4.303050
1 1.949486 1.905012
1 1.166235 4.706950
1 2.092397 4.407934
1 1.985686 5.401407
1 2.373621 1.988375
1 1.194928 4.635764
1 2.066453 1.782214
1 1.123307 1.733383
1 1.105993 4.128483
1 1.890344 2.201426
1 1.266875 3.975833
1 1.839567 0.142481
1 0.302325 0.787122
1 0.723564 3.061646
1 1.545346 4.074267
1 1.872219 2.048025
1 1.215260 1.861878
1 1.151250 2.317137
1 1.305254 0.941552
1 0.794986 3.608629
1 1.720012 4.926812
1 2.175178 5.116283
1 2.250501 3.975603
1 1.839492 2.574563
1 1.389311 4.670895
1 2.079210 1.611438
1 1.062072 2.911365
1 1.497447 4.145365
1 1.896009 3.189658
1 1.586096 0.437718
1 0.534212 5.400719
1 2.373306 2.992732
1 1.523395 1.947667
1 1.180959 5.334946
1 2.343629 3.390146
1 1.649996 2.253613
1 1.284238 1.436085
1 0.996934 2.566806
1 1.386800 6.237425
1 2.970705 3.743153
1 1.763469 3.921943
1 1.821818 5.485071
1 2.412760 0.689390
1 0.675235 0.390930
1 0.504196 4.429723
1 1.993278 0.900366
1 0.776452 2.547667
1 1.380599 5.018025
1 2.210910 5.034989
1 2.217660 1.119036
1 0.871343 2.068328
1 1.222145 3.808298
1 1.784642 5.546750
1 2.442747 0.610326
1 0.633894 3.582936
1 1.711746 0.351982
1 0.477904 3.277444
1 1.614053 5.595217
1 2.467082 4.662466
1 2.076141 4.456031
1 2.002478 3.230412
1 1.599072 0.535654
1 0.592592 5.222500
1 2.294779 4.748729
1 2.107804 2.872219
1 1.484947 5.955515
1 2.680797 3.192016
1 1.586847 2.380308
1 1.326035 0.796069
1 0.727854 2.623596
1 1.405157 5.675476
1 2.509106 2.690160
1 1.426602 5.999829
1 2.713610 0.293567
1 0.435748 1.683959
1 1.088314 2.833780
1 1.472659 0.803805
1 0.731548 0.697404
1 0.679305 3.120384
1 1.564046 4.837972
1 2.141203 1.097150
1 0.862203 4.932791
1 2.177492 5.076614
1 2.234370 3.274959
1 1.613261 1.535614
1 1.034217 4.031229
1 1.857905 1.276890
1 0.935329 3.606595
1 1.719357 2.160442
1 1.253173 0.024580
1 0.125175 4.712151
1 2.094308 3.850032
1 1.798256 3.240814
1 1.602385 5.711099
1 2.528546 4.496536
1 2.016720 5.403768
1 2.374703 3.967403
1 1.836785 2.981075
1 1.519680 0.807026
1 0.733082 4.579961
1 2.046368 0.104682
1 0.258874 0.090912
1 0.241158 1.136522
1 0.878594 0.633861
1 0.646436 3.307478
1 1.623624 1.444657
1 1.000179 2.128322
1 1.242391 0.539807
1 0.594954 5.897772
1 2.641044 0.324305
1 0.458380 3.064837
1 1.546362 1.163208
1 0.889578 3.039480
1 1.538287 2.246644
1 1.281924 3.686223
1 1.745038 2.147168
1 1.248722 3.119039
1 1.563617 1.066311
1 0.849202 1.840050
1 1.143629 6.159829
1 2.860434 0.206911
1 0.364959 2.949571
1 1.509636 5.393896
1 2.370185 1.409216
1 0.986716 3.361719
1 1.640922 2.014961
1 1.204009 5.356712
1 2.353353 4.786073
1 2.121697 2.198485
1 1.265893 4.807883
1 2.129865 4.323327
1 1.956442 3.399568
1 1.653005 3.533714
1 1.695939 2.460009
1 1.352102 2.007535
1 1.201476 6.221661
1 2.943361 2.696625
1 1.428681 1.560990
1 1.043590 3.269099
1 1.611394 3.570097
1 1.707620 4.492571
1 2.015322 1.596415
1 1.056588 1.740851
1 1.108651 3.976270
1 1.839712 1.203954
1 0.906164 3.001941
1 1.526329 5.922491
1 2.657693 1.090093
1 0.859241 5.703661
1 2.524444 5.161246
1 2.269043 5.690159
1 2.517056 4.430270
1 1.993468 3.808933
1 1.784848 3.646581
1 1.732239 1.891701
1 1.161621 0.896313
1 0.774609 3.536707
1 1.696899 2.508576
1 1.367912 1.462832
1 1.007039 5.997517
1 2.711840 5.407383
1 2.376363 1.891516
1 1.161557 4.070537
1 1.870976 2.194746
1 1.264646 4.800147
1 2.126963 6.255076
1 3.007722 5.098701
1 2.243326 3.794884
1 1.780274 6.278618
1 3.087666 4.925084
1 2.174509 1.210383
1 0.908762 4.241194
1 1.928383 5.301005
1 2.328648 4.713597
1 2.094839 3.027850
1 1.534583 1.550246
1 1.039628 4.893967
1 2.162527 6.014989
1 2.725389 3.754188
1 1.767049 0.887527
1 0.770602 0.392728
1 0.505380 3.236560
1 1.601030 3.336159
1 1.632768 5.954609
1 2.680150 0.546787
1 0.598907 3.838972
1 1.794644 5.855525
1 2.613702 0.278969
1 0.424605 1.374926
1 0.973574 5.104539
1 2.245704 1.384609
1 0.977297 4.486643
1 2.013233 2.495212
1 1.363567 3.049058
1 1.541338 6.149861
1 2.849217 2.324000
1 1.307517 3.188236
1 1.585644 1.683195
1 1.088040 2.550306
1 1.381455 5.384514
1 2.365911 0.808314
1 0.733694 1.080718
1 0.855294 5.217631
1 2.292712 4.590987
1 2.050320 3.200469
1 1.589538 6.219968
1 2.940642 5.643057
1 2.491852 4.455215
1 2.002192 2.074827
1 1.224345 6.230544
1 2.958272 1.184063
1 0.898095 1.703189
1 1.095212 5.595786
1 2.467372 1.650853
1 1.076381 5.630042
1 2.485035 5.623794
1 2.481783 1.142504
1 0.881065 0.651677
1 0.655793 1.147089
1 0.882956 2.307136
1 1.301954 2.506559
1 1.367256 5.262598
1 2.311947 0.079154
1 0.224954 4.592134
1 2.050731 3.624771
1 1.725210 6.050241
1 2.754079 5.610533
1 2.474927 4.467198
1 2.006395 2.408900
1 1.335405 3.812541
1 1.786024 1.455723
1 1.004359 5.900653
1 2.642958 4.764362
1 2.113606 1.721088
1 1.101610 4.827478
1 2.137239 0.648763
1 0.654270 2.433561
1 1.343470 3.602117
1 1.717916 2.283921
1 1.294281 1.875968
1 1.156156 0.362675
1 0.485253 0.793299
1 0.726528 0.063334
1 0.201136 2.589751
1 1.394224 2.322372
1 1.306981 0.967548
1 0.806513 0.692146
1 0.676637 2.728235
1 1.438838 5.050357
1 2.223805 1.805172
1 1.131397 4.314589
1 1.953442 1.059051
1 0.846119 5.492703
1 2.416415 3.298867
1 1.620879 1.238954
1 0.920241 0.631539
1 0.645207 1.968358
1 1.188069 1.222163
1 0.913507 1.168652
1 0.891807 0.295515
1 0.437215 3.010450
1 1.529040 4.419625
1 1.989756 0.824763
1 0.741480 1.090040
1 0.859219 4.817635
1 2.133531 4.860490
1 2.149742 2.569331
1 1.387617 4.693680
1 2.087532 1.295133
1 0.942526 2.348354
1 1.315538 4.091476
1 1.877961 2.250537
1 1.283217 0.001534
1 0.031249 0.644989
1 0.652294 1.837107
1 1.142600 0.693303
1 0.677225 3.311273
1 1.624834 2.392364
1 1.329989 2.363143
1 1.320400 1.327142
1 0.955063 6.247778
1 2.991316 1.819656
1 1.136485 2.691014
1 1.426876 1.511350
1 1.025207 4.630616
1 2.064591 3.224029
1 1.597040 0.072178
1 0.214772 0.441363
1 0.536486 3.824248
1 1.789840 3.439904
1 1.665895 2.880813
1 1.487692 5.873940
1 2.625458 1.900584
1 1.164701 5.687442
1 2.515578 2.744331
1 1.444004 5.384535
1 2.365921 1.159026
1 0.887864 1.881855
1 1.158203 5.074110
1 2.233359 5.173695
1 2.274228 1.289986
1 0.940500 3.812985
1 1.786168 2.640969
1 1.410761 2.338791
1 1.312390 0.453555
1 0.544031 1.390819
1 0.979680 2.043708
1 1.213793 4.703822
1 2.091249 2.107666
1 1.235436 5.221539
1 2.294370 1.158809
1 0.887775 4.503997
1 2.019355 5.147452
1 2.263324 0.045124
1 0.169693 4.416991
1 1.988839 0.540543
1 0.595372 5.710794
1 2.528378 5.658341
1 2.499937 3.732304
1 1.759952 3.794674
1 1.780206 2.759345
1 1.448821 0.119176
1 0.276323 4.942008
1 2.181068 2.896647
1 1.492749 1.827159
1 1.139116 3.129682
1 1.567005 4.020287
1 1.854275 5.878153
1 2.628182 3.600407
1 1.717366 4.968941
1 2.191568 3.168722
1 1.579432 0.438281
1 0.534564 2.297003
1 1.298607 1.840222
1 1.143690 2.777990
1 1.454798 5.616974
1 2.478250 5.900248
1 2.642688 4.240514
1 1.928151 0.151162
1 0.311472 2.173899
1 1.257678 0.000579
1 0.019205 3.453912
1 1.670375 5.836878
1 2.602035 1.039573
1 0.837808 4.846047
1 2.144260 4.859712
1 2.149447 2.057391
1 1.218438 2.208547
1 1.269250 4.281688
1 1.942178 1.009181
1 0.824713 2.984627
1 1.520812 3.957564
1 1.833541 0.975462
1 0.809997 1.753945
1 1.113302 4.135452
1 1.892681 6.231769
1 2.960423 2.921571
1 1.500704 6.036196
1 2.742415 2.045490
1 1.214399 3.244773
1 1.603645 3.130869
1 1.567383 5.122608
1 2.253092 3.465473
1 1.674074 5.366021
1 2.357540 4.151662
1 1.898125 2.212664
1 1.270622 4.361653
1 1.969645 0.376889
1 0.494866 0.927673
1 0.788779 2.818947
1 1.467914 2.832438
1 1.472230 3.380141
1 1.646802 3.745006
1 1.764070 3.642541
1 1.730937 3.115353
1 1.562444 1.948093
1 1.181105 6.203704
1 2.916173 2.484786
1 1.360174 3.749389
1 1.765491 1.908499
1 1.167442 0.474563
1 0.556816 2.618685
1 1.403571 4.804900
1 2.128745 4.452378
1 2.001198 4.663638
1 2.076567 5.306185
1 2.330920 3.797360
1 1.781080 3.909184
1 1.817627 4.669892
1 2.078844 3.601704
1 1.717783 1.626367
1 1.067505 2.497328
1 1.364255 0.908048
1 0.779935 5.990308
1 2.706366 3.633914
1 1.728156 2.625224
1 1.405682 1.616421
1 1.063888 4.985881
1 2.198213 5.145657
1 2.262582 1.290658
1 0.940764 2.532513
1 1.375685 1.655409
1 1.078028 0.520946
1 0.584156 3.066275
1 1.546820 0.199255
1 0.358070 6.228162
1 2.954158 5.135688
1 2.258469 3.393044
1 1.650921 0.698992
1 0.680110 4.692903
1 2.087248 0.805076
1 0.732154 3.220425
1 1.595892 2.330257
1 1.309580 1.535339
1 1.034115 5.689451
1 2.516670 5.096749
1 2.242532 2.401712
1 1.333052 2.397898
1 1.331802 1.129082
1 0.875514 1.260216
1 0.928718 6.110444
1 2.808436 5.852414
1 2.611740 4.545180
1 2.033954 6.153732
1 2.853522 4.540508
1 2.032293 3.033560
1 1.536402 3.278065
1 1.614251 3.470222
1 1.675594 3.488577
1 1.681471 4.109687
1 1.884048 0.456145
1 0.545622 0.949223
1 0.798401 0.578665
1 0.616676 5.530952
1 2.434967 5.271936
1 2.315983 6.230344
1 2.957924 4.113595
1 1.885356 3.301546
1 1.621733 2.282232
1 1.293722 4.915929
1 2.170974 4.418491
1 1.989361 0.612649
1 0.635142 4.938923
1 2.179870 1.312507
1 0.949345 5.321752
1 2.337780 1.548063
1 1.038822 5.910897
1 2.649820 1.007884
1 0.824151 0.043720
1 0.167026 5.953286
1 2.679205 3.435972
1 1.664638 5.902679
1 2.644308 1.106465
1 0.866102 4.413153
1 1.987502 5.148583
1 2.263792 0.207523
1 0.365505 0.664218
1 0.662311 4.567297
1 2.041839 0.880938
1 0.767586 2.735798
1 1.441266 0.204525
1 0.362826 0.550101
1 0.600775 2.976524
1 1.518229 5.994063
1 2.709209 3.916682
1 1.820089 5.034207
1 2.217348 0.549169
1 0.600251 6.171024
1 2.873576 6.147248
1 2.846344 2.386362
1 1.328021 2.017972
1 1.205036 5.705146
1 2.525261 4.979218
1 2.195595 6.254790
1 3.007041 0.283581
1 0.428155 3.489036
1 1.681618 5.540067
1 2.439447 1.392252
1 0.980229 0.989717
1 0.816243 2.578877
1 1.390706 1.771268
1 1.119439 6.257935
1 3.014721 2.872258
1 1.484959 0.333333
1 0.464832 4.014788
1 1.852452 1.417353
1 0.989817 1.896087
1 1.163142 5.496302
1 2.418144 0.959208
1 0.802829 5.038382
1 2.219014 1.598610
1 1.057391 0.936257
1 0.792622 2.575589
1 1.389642 3.053225
1 1.542664 0.771593
1 0.716065 5.951293
1 2.677784 1.350472
1 0.964131 2.521351
1 1.372062 2.542275
1 1.378851 2.356816
1 1.318320 1.803194
1 1.130701 2.478110
1 1.358001 4.635466
1 2.066345 3.066563
1 1.546911 5.039258
1 2.219364 3.757601
1 1.768157 1.704045
1 1.095518 1.126288
1 0.874355 4.565302
1 2.041127 5.056790
1 2.226385 3.106927
1 1.559762 4.852531
1 2.146719 0.751572
1 0.706302 2.467029
1 1.354391 0.612493
1 0.635058 2.309659
1 1.302787 0.920081
1 0.785367 0.889800
1 0.771640 0.886735
1 0.770240 5.919380
1 2.655569 5.344698
1 2.347974 3.929620
1 1.824341 2.568650
1 1.387397 5.822154
1 2.592981 4.898876
1 2.164411 0.546764
1 0.598894 3.441888
1 1.666529 4.802217
1 2.127739 3.339026
1 1.633683 3.889360
1 1.811125 4.504859
1 2.019659 0.785007
1 0.722546 5.207475
1 2.288413 3.547088
1 1.700231 1.048008
1 0.841415 2.096360
1 1.231623 3.710851
1 1.753004 1.383678
1 0.976939 1.399384
1 0.982960 1.483468
1 1.014791 0.969301
1 0.807286 5.023946
1 2.213263 4.025795
1 1.856101 4.194391
1 1.912525 4.079662
1 1.874018 4.764555
1 2.113678 4.968082
1 2.191232 1.309843
1 0.948301 4.540722
1 2.032369 0.348868
1 0.475745 1.218819
1 0.912161 1.498983
1 1.020595 4.112836
1 1.885102 3.110028
1 1.560749 0.426848
1 0.527377 4.913443
1 2.170015 0.341481
1 0.470585 2.718513
1 1.435715 5.000120
1 2.203823 5.696440
1 2.520483 3.179129
1 1.582745 5.702338
1 2.523716 1.766409
1 1.117719 6.270140
1 3.050429 0.653279
1 0.656629 2.935090
1 1.505017 0.778641
1 0.719476 5.022671
1 2.212756 1.434076
1 0.996172 0.220042
1 0.376497 3.734057
1 1.760520 1.842109
1 1.144349 3.071029
1 1.548333 4.701133
1 2.090263 0.885540
1 0.769694 4.688615
1 2.085679 4.133849
1 1.892143 4.419032
1 1.989549 3.422719
1 1.660402 3.083547
1 1.552319 1.469396
1 1.009509 3.217482
1 1.594955 3.131475
1 1.567576 2.736741
1 1.441569 3.498169
1 1.684543 1.964577
1 1.186771 0.504347
1 0.574505 0.551560
1 0.601597 2.366284
1 1.321431 3.850270
1 1.798334 0.956600
1 0.801674 5.183357
1 2.278268 0.324573
1 0.458573 1.294742
1 0.942372 2.065362
1 1.221140 4.231118
1 1.924961 5.596572
1 2.467773 2.296056
1 1.298294 4.768787
1 2.115251 0.692110
1 0.676618 2.116357
1 1.238364 0.496946
1 0.570155 1.823871
1 1.137964 4.417687
1 1.989081 5.942750
1 2.671743 2.293585
1 1.297477 0.935387
1 0.792234 0.524732
1 0.586338 3.866262
1 1.803562 5.840659
1 2.604382 1.747751
1 1.111103 0.553417
1 0.602640 2.169151
1 1.256089 1.874630
1 1.155691 3.017690
1 1.531347 0.450878
1 0.542383 0.387667
1 0.502042 6.146333
1 2.845345 5.859879
1 2.616460 4.341431
1 1.962670 6.088672
1 2.787855 4.355925
1 1.967667 4.633127
1 2.065499 1.444345
1 1.000061 3.163995
1 1.577927 2.673273
1 1.421168 4.922986
1 2.173698 3.636311
1 1.728928 5.217213
1 2.292535 3.848066
1 1.797614 1.625226
1 1.067091 2.173342
1 1.257492 3.195760
1 1.588039 2.471935
1 1.355990 1.399374
1 0.982956 1.318291
1 0.951607 2.003322
1 1.200038 4.532116
1 2.029312 0.219484
1 0.376013 0.643446
1 0.651484 1.039186
1 0.837642 4.620885
1 2.061077 3.041758
1 1.539013 2.839000
1 1.474328 0.560717
1 0.606728 5.479225
1 2.409971 2.980663
1 1.519548 0.163193
1 0.323734 3.310352
1 1.624540 5.763844
1 2.558363 5.057873
1 2.226820 2.458093
1 1.351478 1.232389
1 0.917612 3.389740
1 1.649866 1.713538
1 1.098914 3.589134
1 1.713740 3.998828
1 1.847168 3.361579
1 1.640877 5.937277
1 2.667909 4.544870
1 2.033844 0.943789
1 0.795983 3.500150
1 1.685178 3.833561
1 1.792878 2.874829
1 1.485780 5.837290
1 2.602290 1.679817
1 1.086825 2.331554
1 1.310007 4.483524
1 2.012135 0.348515
1 0.475499 1.565507
1 1.045252 3.783561
1 1.776591 4.481587
1 2.011453 5.498417
1 2.419161 5.081418
1 2.236313 2.338273
1 1.312220 4.317460
1 1.954428 5.324687
1 2.339078 0.601879
1 0.629340 6.133268
1 2.831417 6.186885
1 2.893354 2.543874
1 1.379370 4.094463
1 1.878959 2.192986
1 1.264058 0.345607
1 0.473474 2.957459
1 1.512151 6.011944
1 2.722998 2.835281
1 1.473139 0.883631
1 0.768820 4.018605
1 1.853717 2.733180
1 1.440426 0.194945
1 0.354134 2.899777
1 1.493748 4.167357
1 1.903406 2.107476
1 1.235372 2.031981
1 1.209807 2.390221
1 1.329287 4.049043
1 1.863822 5.368263
1 2.358551 4.138286
1 1.893632 3.595505
1 1.715789 4.260837
1 1.935065 2.423020
1 1.340025 2.369248
1 1.322405 3.414271
1 1.657702 5.605801
1 2.472496 0.342046
1 0.470981 5.935649
1 2.666775 2.326738
1 1.308420 5.230396
1 2.298139 5.509482
1 2.424504 2.555713
1 1.383207 2.011214
1 1.202731 5.212517
1 2.290545 0.325549
1 0.459274 5.124290
1 2.253783 0.330802
1 0.463031 5.445923
1 2.394241 2.473428
1 1.356476 1.357346
1 0.966791 4.949636
1 2.184034 5.448934
1 2.395652 2.810601
1 1.465242 0.782977
1 0.721569 2.511523
1 1.368870 0.730606
1 0.695956 1.953079
1 1.182820 2.033441
1 1.210303 1.794980
1 1.127809 2.653108
1 1.414673 5.296078
1 2.326491 3.585543
1 1.712585 0.191664
1 0.351110 4.301473
1 1.948946 0.531502
1 0.590221 4.551654
1 2.036259 1.874612
1 1.155684 2.707743
1 1.432255 6.214578
1 2.932221 3.024433
1 1.533494 0.668769
1 0.664664 5.659462
1 2.500533 3.714675
1 1.754241 2.807492
1 1.464247 5.082824
1 2.236882 0.830254
1 0.744064 5.407005
1 2.376190 1.821942
1 1.137287 3.418502
1 1.659054 1.312815
1 0.949465 4.214284
1 1.919254 5.413967
1 2.379393 5.731020
1 2.539656 0.025729
1 0.128071 5.178792
1 2.276357 5.276458
1 2.317944 0.545366
1 0.598104 5.080711
1 2.236027 3.024766
1 1.533601 6.277271
1 3.080223 1.131491
1 0.876513 4.052787
1 1.865067 5.468398
1 2.404826 3.208729
1 1.592168 0.529153
1 0.588876 2.765636
1 1.450838 5.325151
1 2.339283 2.117725
1 1.238825 4.635745
1 2.066446 1.465039
1 1.007869 5.385588
1 2.366400 0.017218
1 0.104745 0.358248
1 0.482223 1.785003
1 1.124291 4.623952
1 2.062184 4.319689
1 1.955193 5.088452
1 2.239162 1.172581
1 0.893413 3.498317
1 1.684591 4.448038
1 1.999679 0.836820
1 0.747145 2.660114
1 1.416930 3.670752
1 1.740040 6.010372
1 2.721769 1.558448
1 1.042653 4.518927
1 2.024635 4.752937
1 2.109364 4.476447
1 2.009645 0.779343
1 0.719816 4.265170
1 1.936542 6.130885
1 2.828941 3.822083
1 1.789134 4.739243
1 2.104294 0.522179
1 0.584867 4.936652
1 2.178989 0.857250
1 0.756666 0.450984
1 0.542448 2.159573
1 1.252882 4.268416
1 1.937649 4.141897
1 1.894845 1.452445
1 1.003122 1.073846
1 0.852392 2.825095
1 1.469881 5.629992
1 2.485009 4.789154
1 2.122848 3.713092
1 1.753729 1.348271
1 0.963278 3.228776
1 1.598551 4.453971
1 2.001756 0.029290
1 0.136660 2.194700
1 1.264630 4.032287
1 1.858256 0.207122
1 0.365148 0.216000
1 0.372981 4.914484
1 2.170417 5.270719
1 2.315456 4.625411
1 2.062711 3.713088
1 1.753727 1.272051
1 0.933414 3.960317
1 1.834448 3.271166
1 1.612052 0.609200
1 0.633289 3.519083
1 1.691246 1.602335
1 1.058751 0.715085
1 0.688215 4.989266
1 2.199544 5.483559
1 2.412037 0.407604
1 0.515076 1.934825
1 1.176535 3.113818
1 1.561955 1.295383
1 0.942624 0.273524
1 0.420379 4.116038
1 1.886174 0.387406
1 0.501869 1.750081
